"mu","theta","sigma","genotype"
-4.87496127376786,0.098568720534063,0.411055667802933,"priA"
-4.70221437028907,0.0839513603233793,0.390682313285002,"priA"
-5.00037446565121,0.116660023748545,0.436482787491463,"priA"
-5.00037420293206,0.116659984483452,0.436482757953039,"priA"
-4.79618397043478,0.091252097513192,0.400961589154548,"priA"
-4.94635584774349,0.109262054122128,0.426779969520471,"priA"
-4.7022136666165,0.0839513002411104,0.390682318141238,"priA"
-5.00037421278821,0.116660020083008,0.436482754744076,"priA"
-5.04710749385422,0.124107380060423,0.446053248676242,"priA"
-5.00037476549912,0.116660053742267,0.436482752226697,"priA"
-4.94635627139563,0.109262038386193,0.426779367348126,"priA"
-4.79618446779805,0.091252145962251,0.400961621152777,"priA"
-4.874961978606,0.0985687532819454,0.411055662139319,"priA"
-5.08474480012487,0.135186263772544,0.461102991460636,"priA"
-5.00037443445104,0.116660064794713,0.43648245235099,"priA"
-5.04710755338018,0.124107411767098,0.446053278371501,"priA"
-5.04710807628017,0.12410743276637,0.446053283621797,"priA"
-4.94635551700511,0.109261990412554,0.42677992622726,"priA"
-5.08474465046453,0.135186174309629,0.461102999725836,"priA"
-5.00037437009647,0.116659997438068,0.436482763899304,"priA"
-5.00037418207349,0.116659971488037,0.436482732712724,"priA"
-4.94172663687042,0.105909420969291,0.420980714282367,"priA"
-4.87496302112202,0.0985688307378406,0.411055677686916,"priA"
-5.04710741382025,0.12410736554907,0.446053206624369,"priA"
-4.79618412826839,0.0912521378264064,0.400961602113074,"priA"
-4.9463551433384,0.109261935790659,0.426779882585459,"priA"
-4.87496250384139,0.0985687436762526,0.411055661269736,"priA"
-5.11874653168652,0.142821350675257,0.470405052411792,"priA"
-5.00037163548659,0.116659714574884,0.43648272044799,"priA"
-5.0471075702711,0.124107341612252,0.446053241090252,"priA"
-4.79618428709292,0.0912521093836783,0.400961621353784,"priA"
-5.08474471819029,0.135186167729596,0.461102997841638,"priA"
-4.70221411804171,0.0839513841121517,0.390682348509432,"priA"
-5.00037794062044,0.116660101143742,0.43648259083441,"priA"
-5.1187456207119,0.142821241080294,0.47040502808231,"priA"
-4.94635603414257,0.109262070658167,0.42677997319528,"priA"
-5.1187462689568,0.142821210736153,0.470404889473505,"priA"
-5.08474411406931,0.135186130779244,0.461102943996661,"priA"
-4.87496043676285,0.0985686908497103,0.411055612595315,"priA"
-4.87496254777373,0.0985687882839075,0.411055642590265,"priA"
-5.11874647671372,0.142821273405943,0.470405039485579,"priA"
-5.0003745779619,0.116660024617064,0.436482603208279,"priA"
-5.08474460314842,0.135186164356157,0.461102993607305,"priA"
-4.70220841667115,0.0839510816474599,0.390682321313721,"priA"
-5.00037265381818,0.116660030862784,0.436482407714486,"priA"
-5.04710734581343,0.124107415902471,0.446053301302375,"priA"
-5.11874641484117,0.142821321625823,0.470405086828438,"priA"
-4.87496154086146,0.0985687382082982,0.411055642661694,"priA"
-5.04710833664483,0.1241074731751,0.446053290649817,"priA"
-4.94635631145468,0.109262076450504,0.426779968972683,"priA"
-4.7961842409643,0.0912521131951058,0.400961600450388,"priA"
-4.94635721365097,0.109262026424136,0.426779897527089,"priA"
-4.7961833687696,0.0912520513269478,0.400961580200926,"priA"
-5.00037575328977,0.116660091298782,0.436482760230441,"priA"
-5.11874621027006,0.14282123879943,0.470405023533512,"priA"
-5.00037422736108,0.116659986240538,0.436482751299639,"priA"
-5.11874583221287,0.142821116562908,0.470404850785031,"priA"
-4.79618375496993,0.0912520761780223,0.400961596010849,"priA"
-5.04710638030364,0.124107306304605,0.446053187176867,"priA"
-4.94635587338725,0.109262043302917,0.426779963102803,"priA"
-5.00037558042861,0.116660076868327,0.436482713789494,"priA"
-5.08474456773541,0.13518613570054,0.46110295942121,"priA"
-5.08474442954389,0.135186198199383,0.461103033000876,"priA"
-5.0003742079033,0.116659988139551,0.436482772002837,"priA"
-5.11874647567788,0.142821205415392,0.470404922370091,"priA"
-5.11874619891398,0.142821237548801,0.470405024486051,"priA"
-5.08474494650715,0.135186254295395,0.461102947734004,"priA"
-5.08474481577895,0.135186207525117,0.46110301185706,"priA"
-5.00037403350805,0.116659981332091,0.436482735206178,"priA"
-5.00037583024978,0.116660157712191,0.436482627736484,"priA"
-5.04710843232915,0.124107457901492,0.446053304308259,"priA"
-4.87496161892266,0.0985687275305474,0.411055657166759,"priA"
-5.00037491908987,0.116660012701741,0.436482741186744,"priA"
-4.79618432897497,0.0912521166812181,0.400961617687547,"priA"
-5.00037447421291,0.116659974706501,0.436482565177084,"priA"
-4.70221371990115,0.0839513006239054,0.390682394890453,"priA"
-5.08474483220345,0.135186216038035,0.46110304496496,"priA"
-5.16820302950012,0.162309102502547,0.494246142807522,"priA"
-4.87496160608373,0.0985687847683067,0.411055597419607,"priA"
-5.04710709581256,0.124107432375876,0.446053182513612,"priA"
-5.11874601423574,0.142821276500007,0.470405044973162,"priA"
-5.00037135118244,0.116659649882391,0.436482570047853,"priA"
-4.94635600460103,0.109262053509064,0.426779971901316,"priA"
-5.11874625081729,0.142821237035863,0.470405014300217,"priA"
-5.11874594650816,0.142821177399921,0.470404940806776,"priA"
-5.04710815244218,0.124107429085757,0.446053266162566,"priA"
-5.04710827862737,0.124107545068502,0.446053194723447,"priA"
-5.00037415791073,0.116659971535792,0.436482715635682,"priA"
-5.00037457154572,0.116660024068223,0.436482765972766,"priA"
-5.1187463299014,0.142821294201123,0.470405040755763,"priA"
-4.70221385769877,0.083951401365924,0.390682318411119,"priA"
-4.87496168075169,0.0985687322295407,0.411055658480384,"priA"
-5.00037532366218,0.116660060610186,0.436482762273833,"priA"
-5.00037369255882,0.116659949301542,0.43648263034409,"priA"
-4.94635697393204,0.109262192725829,0.426780010243377,"priA"
-4.94635608049119,0.109262013845911,0.426779780977961,"priA"
-4.94172651515107,0.105909436473558,0.420980760510013,"priA"
-4.87496166860808,0.0985687295586273,0.411055653057456,"priA"
-4.87496018042123,0.0985684841239562,0.411055656346321,"priA"
-4.79618394764121,0.0912520854126573,0.400961600432163,"priA"
-4.87496167762073,0.0985687381874555,0.411055660254878,"priA"
-5.00037450723739,0.11666003978932,0.436482764112083,"priA"
-4.7022129537235,0.0839512871720045,0.390682399526645,"priA"
-5.04710826230021,0.12410741302839,0.446053247652748,"priA"
-4.79618443873033,0.0912521225929832,0.400961615005419,"priA"
-5.00037397208052,0.116660062661399,0.436482705186487,"priA"
-4.87496226400329,0.0985687839273262,0.411055610330116,"priA"
-5.11874620576569,0.142821238444468,0.470405020871858,"priA"
-5.0847444354416,0.135186155478405,0.461102954055495,"priA"
-4.87496203478262,0.0985687532710102,0.411055662373455,"priA"
-5.04710925840193,0.124107558025417,0.44605334584207,"priA"
-5.1682029185165,0.162309073771083,0.494246039895989,"priA"
-5.00037383149255,0.116659945076266,0.436482583719284,"priA"
-4.874961424937,0.0985687614953641,0.411055565722354,"priA"
-4.94172654942183,0.105909319169572,0.420980691890406,"priA"
-5.11874631440764,0.142821245457721,0.470405028928523,"priA"
-5.08474420088431,0.135186043338064,0.461102804695945,"priA"
-5.08474484611998,0.135186161763295,0.461102990170617,"priA"
-4.87496259086007,0.0985687005845903,0.411055608377261,"priA"
-4.94635680778163,0.10926216246711,0.426780012551947,"priA"
-5.00037414877783,0.116660040873543,0.436482730340553,"priA"
-5.11874673818577,0.142821347062052,0.470405168542143,"priA"
-4.9463546967558,0.109262059894595,0.426780098184668,"priA"
-4.79618371288985,0.0912520977300857,0.400961603089368,"priA"
-5.16820297644074,0.162309192256622,0.494246148436197,"priA"
-5.00037283890076,0.116659646262442,0.436482523013801,"priA"
-4.79618345077105,0.0912520540075227,0.4009616269143,"priA"
-4.94635629999553,0.109262065481772,0.42677997073024,"priA"
-4.79618462301238,0.0912521195826627,0.400961572830041,"priA"
-5.08474502734115,0.135186211896175,0.46110291216368,"priA"
-5.00037438584745,0.116659991690642,0.436482739799087,"priA"
-5.16820964565175,0.162309914579174,0.494246454035069,"priA"
-5.0471100405509,0.124107509909081,0.446053422904862,"priA"
-4.87496168262605,0.0985687419459958,0.411055681276494,"priA"
-5.04710814993664,0.124107438149519,0.44605320766921,"priA"
-5.16820289309746,0.162309134741865,0.49424609005234,"priA"
-5.00037431197889,0.116660000973346,0.436482771098257,"priA"
-4.94635514610692,0.109261955449553,0.426779874444356,"priA"
-5.00037383362934,0.116660012618527,0.436482718487211,"priA"
-5.00037309470179,0.11665992869678,0.436482652391862,"priA"
-4.87496169530154,0.0985687338889505,0.411055657802468,"priA"
-5.00037424436236,0.116659989664833,0.436482762097904,"priA"
-4.79618229681475,0.0912518886851248,0.4009614954602,"priA"
-5.00037412110281,0.116659971953378,0.436482739877686,"priA"
-5.00037423466565,0.116659975090198,0.436482768739196,"priA"
-4.79618380954692,0.0912520799060397,0.400961596428317,"priA"
-4.79618563196462,0.0912521872099347,0.400961606128094,"priA"
-4.79618409755506,0.0912521036330098,0.400961599240588,"priA"
-4.94636227217427,0.10926270710686,0.426780328765873,"priA"
-5.00037380042474,0.116660084117424,0.436482742090281,"priA"
-5.11874647307022,0.142821288516727,0.470405044466461,"priA"
-4.87496359506163,0.0985688388987447,0.41105559660628,"priA"
-4.94635686033047,0.109262210371839,0.426780065635806,"priA"
-5.04710731205018,0.124107363115893,0.446053259995863,"priA"
-5.00037449676227,0.116660020522479,0.436482749112991,"priA"
-5.11874613110514,0.142821212558223,0.470404923261658,"priA"
-5.16820264769539,0.162308946156967,0.494245978649325,"priA"
-4.79618479808506,0.0912521505698928,0.400961652619016,"priA"
-5.11874562743238,0.142821171446155,0.470404924474918,"priA"
-5.08474429706292,0.135186161282861,0.461103041814993,"priA"
-5.0003739304845,0.116659968241337,0.436482749638887,"priA"
-4.87496159274973,0.0985687260362179,0.411055657142617,"priA"
-5.00037309178121,0.116659829720054,0.436482593845719,"priA"
-4.70221258179479,0.0839512669773488,0.390682379665148,"priA"
-4.94635691955367,0.109262082879151,0.426779892253396,"priA"
-4.70221233313872,0.0839512144696096,0.390682253728494,"priA"
-5.0003748332427,0.116660032181864,0.436482764743622,"priA"
-5.11874643045359,0.142821197374244,0.470404834760923,"priA"
-5.00037518567866,0.116660119135132,0.436482707576489,"priA"
-4.8749615369892,0.0985687041018198,0.411055588852906,"priA"
-5.00037477715654,0.116660148852407,0.436482790455155,"priA"
-5.08474464868179,0.135186165430594,0.461102999509815,"priA"
-5.00037449108622,0.116660023610063,0.436482834677104,"priA"
-5.1682023685843,0.162309002272121,0.49424594969358,"priA"
-4.87496098243993,0.0985686627221068,0.411055581830995,"priA"
-4.87496182091752,0.0985687445938461,0.411055663849347,"priA"
-5.0003742046105,0.116659984440545,0.436482757923869,"priA"
-5.1682029791873,0.162309120013438,0.49424608177808,"priA"
-4.79618494235635,0.0912520620226425,0.400961556561819,"priA"
-5.00037389591973,0.116659953288325,0.436482715351776,"priA"
-5.00037393711559,0.116659944187266,0.436482672307616,"priA"
-5.00037447307166,0.116660048844309,0.436482686991984,"priA"
-5.04710785847681,0.12410741252946,0.446053276103122,"priA"
-5.00037512085078,0.116660043999689,0.436482647933735,"priA"
-5.08474540457213,0.13518622265941,0.461103044545052,"priA"
-5.04710781044688,0.124107398143643,0.446053263840947,"priA"
-4.79618337426844,0.0912520356636903,0.400961386237335,"priA"
-5.00037493289841,0.116660080023173,0.43648270165092,"priA"
-4.94172729311148,0.105909391391761,0.420980715777919,"priA"
-4.87496175697112,0.0985687252696041,0.411055584716976,"priA"
-5.08474466334279,0.135186164118228,0.461102998015279,"priA"
-5.16820230438268,0.162309062761184,0.494246046616128,"priA"
-5.00037403583837,0.116659966141966,0.43648274047774,"priA"
-5.04710720697609,0.12410730062476,0.446053115978976,"priA"
-4.70221270502694,0.0839512873264685,0.390682376545131,"priA"
-5.11874579972453,0.142821197276446,0.470404987824411,"priA"
-5.08474459901394,0.135186160550047,0.461103006748108,"priA"
-5.08474473868793,0.135186154923908,0.461102958989365,"priA"
-4.79618385711303,0.0912521377176061,0.400961540408912,"priA"
-5.11874665670955,0.142821247770775,0.470404977686365,"priA"
-5.08474430114303,0.135186118225591,0.461102892176229,"priA"
-4.70221253960969,0.0839512731820102,0.390682382232998,"priA"
-5.16820215205813,0.16230894526177,0.494245982662506,"priA"
-4.87496164694174,0.098568685840613,0.41105554252535,"priA"
-5.00037426774412,0.116659971104209,0.43648272616699,"priA"
-5.00037370973436,0.116659919699989,0.436482768333858,"priA"
-5.00037431403407,0.116660055540755,0.436482942106173,"priA"
-5.00037543989967,0.116660155858628,0.436482773603725,"priA"
-5.0003740728976,0.116659972799441,0.436482755647242,"priA"
-5.11874640471469,0.142821324583545,0.470405017610976,"priA"
-4.79618381383886,0.0912520932453559,0.400961590988297,"priA"
-4.9463580131134,0.109262280082815,0.426779964232124,"priA"
-5.08474472606327,0.135186172759202,0.461102994121788,"priA"
-4.87496174172702,0.098568684812392,0.411055568045021,"priA"
-4.94635602167995,0.109262052901144,0.42677997061795,"priA"
-5.04710776869499,0.124107361984526,0.446053083836812,"priA"
-5.08474521574793,0.135186260060858,0.461103055115649,"priA"
-4.87496250825956,0.0985687970259271,0.411055515539433,"priA"
-4.94172675114373,0.105909372557812,0.420980752762799,"priA"
-5.08474471354096,0.135186167156127,0.461103001126788,"priA"
-4.87496329379928,0.09856879087975,0.411055625748096,"priA"
-5.00037419474625,0.116659984567948,0.436482756570791,"priA"
-5.04710853404502,0.124107458687751,0.44605331544065,"priA"
-5.08474528338277,0.135186305659038,0.461102992019714,"priA"
-4.79618393797958,0.0912521029373825,0.400961614404623,"priA"
-4.87496162109836,0.0985687256509939,0.4110556546952,"priA"
-5.00037486544456,0.116660036008641,0.436482752436492,"priA"
-5.04710845556289,0.124107511430613,0.446053311875575,"priA"
-4.79618311272968,0.0912520396702213,0.400961375405504,"priA"
-5.16820437298195,0.162309417831297,0.494246376278674,"priA"
-5.00037417062172,0.116659979492502,0.436482747304714,"priA"
-5.11874621478628,0.14282123874349,0.470405022872716,"priA"
-5.0847445674715,0.135186170576393,0.461103008460095,"priA"
-5.16820344220831,0.162309160089685,0.494246145448867,"priA"
-5.04710796079734,0.12410742043418,0.4460532837464,"priA"
-5.00037478644444,0.11666015741628,0.436482965436208,"priA"
-4.87496082992023,0.098568723687572,0.411055642590188,"priA"
-4.87496185445003,0.0985687490481707,0.411055664814182,"priA"
-5.04710685582086,0.124107359888717,0.44605307888845,"priA"
-5.08474494188428,0.135186125064534,0.461103027546727,"priA"
-5.04710785936286,0.124107405160319,0.446053273444671,"priA"
-4.94635899638514,0.109262375702597,0.426780017731939,"priA"
-5.16820334773679,0.162309183731006,0.494245914365068,"priA"
-5.11874636347817,0.142821281754777,0.470405037150666,"priA"
-5.1187468280308,0.142821305728729,0.470405050570996,"priA"
-4.94635491903402,0.109262065653052,0.426779925183328,"priA"
-5.00037519490085,0.116660083181087,0.436482743101278,"priA"
-4.70221390676608,0.0839513012043228,0.390682333070777,"priA"
-5.11874615843496,0.142821238318125,0.470405031656853,"priA"
-5.08474456706448,0.135186154603043,0.461102980136616,"priA"
-4.79618429943525,0.0912521072243478,0.400961596011665,"priA"
-5.000374355634,0.116659989249155,0.436482696030103,"priA"
-5.08474465472053,0.135186163017408,0.461102996224466,"priA"
-4.87496175546482,0.0985687271913787,0.411055654986239,"priA"
-5.00037418038123,0.116659982897888,0.436482757971875,"priA"
-4.94635429250215,0.109262161997748,0.426780077222075,"priA"
-4.87495934616046,0.0985686363553611,0.411055544710692,"priA"
-5.04710782258638,0.124107402720575,0.44605327373833,"priA"
-4.79618298009674,0.0912520627610419,0.40096143315396,"priA"
-5.04710839096716,0.124107454841474,0.446053254219193,"priA"
-4.79618395553508,0.0912520876079647,0.40096158978919,"priA"
-4.79618322499676,0.0912521115881711,0.400961519718755,"priA"
-5.0003753834359,0.116660050550474,0.436482731438925,"priA"
-5.11874622629793,0.142821240756451,0.470405022529133,"priA"
-4.94172673020211,0.105909359347735,0.420980747043296,"priA"
-4.94635686040347,0.109262134790196,0.426780049008713,"priA"
-5.08474583082332,0.135186303131725,0.461103060081476,"priA"
-5.00037021142222,0.116660080852482,0.436481361183085,"priA"
-5.11874629702483,0.142821295225729,0.47040501143217,"priA"
-4.87496036970886,0.0985685017886648,0.411055635499178,"priA"
-5.00037392299038,0.116660012505005,0.436482732787845,"priA"
-5.11874714705698,0.142821309155177,0.470404970251986,"priA"
-5.08474448989583,0.135186154638413,0.46110299241914,"priA"
-4.70221256346104,0.0839512632265143,0.390682377303591,"priA"
-5.00037414341588,0.116659977766564,0.436482745722413,"priA"
-5.00037414685503,0.116659995013362,0.436482739200956,"priA"
-5.04710762209436,0.124107470211532,0.446053202940709,"priA"
-4.87496164314207,0.0985687290691201,0.411055658323657,"priA"
-5.04710697951291,0.124107357816531,0.446053139259869,"priA"
-4.79618377717891,0.0912520781356313,0.400961594805184,"priA"
-4.87496221093535,0.0985687583279875,0.411055646647992,"priA"
-5.11874631048591,0.142821311138706,0.47040504874226,"priA"
-5.04710809109343,0.124107394903474,0.446053245362707,"priA"
-5.00037473486571,0.116660016597409,0.436482795821572,"priA"
-5.04710684460427,0.124107390959202,0.44605313296798,"priA"
-5.08474554079118,0.135186321348707,0.46110284535276,"priA"
-4.87496168764592,0.098568734595104,0.411055659965284,"priA"
-5.11874654899462,0.142821350204574,0.470405103475914,"priA"
-5.04710824791436,0.124107463037523,0.446053164918882,"priA"
-4.79618439862733,0.0912521892990779,0.400961485136061,"priA"
-4.94635581457496,0.109262051694342,0.426779964602871,"priA"
-4.87496195908758,0.0985687378786757,0.41105565821372,"priA"
-5.11874654338509,0.142821176743843,0.470404758831691,"priA"
-5.08474497241004,0.135186120573541,0.461103091246089,"priA"
-4.94635725216931,0.109262185218621,0.426779977328892,"priA"
-5.08474465343643,0.135186162365075,0.461102997797312,"priA"
-4.79618490113274,0.0912521837069857,0.400961599661485,"priA"
-5.04710886007075,0.124107134432399,0.446053170180873,"priA"
-4.9463561649769,0.109262053643444,0.426779984858563,"priA"
-5.118746330067,0.142821252922482,0.470405018508926,"priA"
-4.87496173512366,0.0985686789557056,0.41105550656136,"priA"
-5.04710757539083,0.124107367801361,0.446053256756472,"priA"
-5.04710835100343,0.124107456595856,0.446053201940804,"priA"
-5.04710877759401,0.124107560763762,0.44605324099172,"priA"
-5.00037346619646,0.116659936531573,0.43648254306647,"priA"
-4.79618507158959,0.0912522347694271,0.400961581297785,"priA"
-4.94635576194424,0.10926204545312,0.426779963129587,"priA"
-5.04710706334247,0.124107239487462,0.446053098094231,"priA"
-5.1187462397863,0.142821246726391,0.470405039938187,"priA"
-5.04710778233529,0.124107393881988,0.446053277964572,"priA"
-5.08474470380461,0.135186169964849,0.461102961646884,"priA"
-5.11874563545315,0.142821203308092,0.47040486389845,"priA"
-4.7022133271338,0.0839512717505672,0.390682387789472,"priA"
-4.941723867383,0.105909149178587,0.420980737303133,"priA"
-5.08474428224696,0.13518613655114,0.461102942424758,"priA"
-4.94635765247675,0.109262173353435,0.426779965677587,"priA"
-4.7022127629032,0.0839512751034627,0.390682385582325,"priA"
-4.94635606264061,0.109262055503041,0.426779972691749,"priA"
-5.00037380795723,0.116659909470258,0.436482580378781,"priA"
-4.94635509404514,0.109261999394692,0.426780095766989,"priA"
-5.00037509057512,0.116660097139038,0.43648276511894,"priA"
-5.00037475610425,0.116660055342104,0.436482690065528,"priA"
-4.87496185571847,0.0985687769209346,0.411055653069457,"priA"
-4.79618388590364,0.0912520963768832,0.400961595517597,"priA"
-5.11874615647665,0.142821298845382,0.470405031460389,"priA"
-5.084744285512,0.135186188724278,0.461102872629224,"priA"
-5.08474560860655,0.135186269142601,0.461103049034618,"priA"
-4.79618397186372,0.0912520898700226,0.400961454458691,"priA"
-5.00037384383101,0.116659957115338,0.436482742690545,"priA"
-4.94635592050208,0.109262045261628,0.426779968579291,"priA"
-5.00037426657956,0.116660103384215,0.436482675246376,"priA"
-5.00037550449792,0.116660131580978,0.436482755865928,"priA"
-5.11874619486533,0.142821238845754,0.470405022659,"priA"
-5.1682041517148,0.162308978320746,0.494246372891735,"priA"
-5.04710782731459,0.124107402990709,0.44605327494238,"priA"
-5.00037415440839,0.116659979202615,0.436482755095975,"priA"
-4.94636470679344,0.109263100253532,0.426780854189042,"priA"
-4.70221268352399,0.0839512730092758,0.390682388041815,"priA"
-4.79618353309203,0.0912520508715632,0.400961529469197,"priA"
-5.11874619786483,0.142821235811348,0.470405022346514,"priA"
-5.00037414967047,0.11665998306418,0.436482763665802,"priA"
-5.04710761018671,0.124107422374833,0.446053224158938,"priA"
-5.04710772514277,0.12410736440927,0.446053216513958,"priA"
-4.7961837540057,0.0912520811783104,0.400961607628525,"priA"
-4.94635694938509,0.109262163554704,0.426780047152557,"priA"
-5.00037571743335,0.116660153596985,0.436482786291126,"priA"
-5.04710806206108,0.12410741453988,0.44605326599944,"priA"
-4.94635620414994,0.109262088532624,0.42677996013691,"priA"
-4.94635657540247,0.109262065644721,0.426779983328476,"priA"
-5.16820349728083,0.162309152640922,0.494246143664594,"priA"
-5.00037463719188,0.116659934833897,0.436482511159968,"priA"
-5.000371098235,0.116659541787943,0.436482778261195,"priA"
-4.94635562598092,0.109262032042763,0.426779878768316,"priA"
-5.11874654124931,0.142821246987884,0.470404980102353,"priA"
-4.94635614406775,0.109262063041884,0.426779978677132,"priA"
-4.79618553743477,0.0912521073879824,0.400961469497863,"priA"
-5.00037359128788,0.116659863813078,0.436482492563295,"priA"
-5.11874623684751,0.142821244975332,0.470405026470063,"priA"
-5.00037430260349,0.116659993998968,0.436482748150935,"priA"
-5.00037441029144,0.116659958004325,0.43648267716986,"priA"
-5.00037430474195,0.116660059556892,0.436482690062942,"priA"
-4.94635570210495,0.109262047016349,0.426779943809671,"priA"
-5.08474440815828,0.135186043657659,0.461102778134887,"priA"
-5.00037484967371,0.116660043595086,0.436482747046096,"priA"
-4.94635652635905,0.109262108930505,0.42678001382191,"priA"
-5.08474488575525,0.135186213161931,0.461102990656073,"priA"
-4.8749617805812,0.0985687399429767,0.411055663575202,"priA"
-5.04710990833406,0.124107568641812,0.446053174718494,"priA"
-5.00037498841244,0.116660015269638,0.436482834556948,"priA"
-4.79618922398857,0.0912524815862839,0.400961622049981,"priA"
-5.00037429787564,0.116659900211324,0.43648260509712,"priA"
-4.87496159320565,0.0985687261329749,0.411055581058322,"priA"
-5.11874615926022,0.142821240059901,0.470405024704729,"priA"
-4.94635611204979,0.109262023417823,0.426779911865969,"priA"
-5.04710896498995,0.124107610963432,0.446053311965886,"priA"
-5.00037417622347,0.116660028451237,0.436482765802075,"priA"
-5.11874594448977,0.142821302858571,0.470405095095113,"priA"
-4.94635542622621,0.109262078675858,0.426779814792154,"priA"
-4.87496160840201,0.0985687600245376,0.4110556457602,"priA"
-4.87496141645172,0.0985688877848123,0.411055574244587,"priA"
-4.87496139343934,0.0985687165709754,0.411055650946957,"priA"
-4.87496167603885,0.0985688117290459,0.411055624830164,"priA"
-5.00037446745265,0.116659941447294,0.436482470575402,"priA"
-4.87496182858975,0.0985687475094436,0.411055663039371,"priA"
-4.7961857354822,0.0912522425583973,0.400961537279965,"priA"
-4.87496144786275,0.0985687112053168,0.411055556975992,"priA"
-5.00037451389385,0.116660009760692,0.436482753240908,"priA"
-5.0471073077251,0.124107314947425,0.446053271731515,"priA"
-4.79618480115056,0.091252137706627,0.400961627599172,"priA"
-5.04710863687768,0.124107460009396,0.446053295828283,"priA"
-4.79618420468678,0.0912520986746282,0.400961570858392,"priA"
-5.0471079619325,0.124107413047493,0.446053276604478,"priA"
-4.94635457214769,0.109261990319856,0.426779927156906,"priA"
-5.08474567183603,0.135186271142379,0.46110299315697,"priA"
-5.00037409257556,0.116659975887269,0.436482742385253,"priA"
-4.79618412885418,0.0912521190295022,0.400961589515454,"priA"
-5.16820286741154,0.162309072349635,0.494246109543628,"priA"
-5.08474655290811,0.135186535546138,0.461102932895576,"priA"
-4.87495992279438,0.0985685944994064,0.411055714031498,"priA"
-5.16820297386284,0.162309095262433,0.494246141849169,"priA"
-5.00037417288643,0.116659989555395,0.436482753013519,"priA"
-5.04710886529716,0.124107541110177,0.446053371603684,"priA"
-5.0003743216329,0.116659998491611,0.436482760094477,"priA"
-4.79618395911248,0.0912520766000894,0.400961717282486,"priA"
-4.79618263582628,0.0912520021979616,0.400961471639597,"priA"
-5.04710655185143,0.124107272564123,0.446053122849811,"priA"
-5.16820315141452,0.162309146104979,0.494246147962975,"priA"
-5.11874610175597,0.142821201784948,0.470404998145681,"priA"
-5.04710853886026,0.124107472366458,0.446053007350446,"priA"
-5.08474562258556,0.135186253170384,0.461103105038829,"priA"
-4.79618387471972,0.0912520860417635,0.400961601496377,"priA"
-4.79618440448944,0.0912521132417826,0.40096161976627,"priA"
-4.94635596338125,0.109262044581931,0.42677996591064,"priA"
-4.79618383917118,0.091252083210687,0.400961597000684,"priA"
-5.0471076348959,0.124107383690472,0.446053268609029,"priA"
-5.16820287061423,0.162309091183078,0.494246094224241,"priA"
-5.04710789025603,0.124107447169483,0.446053289781943,"priA"
-4.79618378645682,0.0912521812884645,0.400961715453654,"priA"
-5.00037415502676,0.116659931986699,0.436482632591161,"priA"
-5.11874640651302,0.142821183981027,0.470404907287138,"priA"
-5.08474416109192,0.13518600150441,0.461102777074434,"priA"
-5.0003744702046,0.116660024773633,0.436482737888636,"priA"
-5.0471078084594,0.124107406835401,0.446053295353195,"priA"
-5.16820318230088,0.162309108076139,0.494246142519979,"priA"
-5.11874705953264,0.142821348135573,0.470404987679632,"priA"
-5.00037330107827,0.11665992013672,0.43648261079499,"priA"
-5.00037643137998,0.116660246217369,0.43648282490061,"priA"
-5.00037454841943,0.116660099597456,0.436482754490415,"priA"
-4.94635570648627,0.109262066810078,0.426779949988808,"priA"
-5.00037485037849,0.116660020350889,0.436482717292235,"priA"
-4.79618327703716,0.0912520599883802,0.400961583877701,"priA"
-5.11874600872843,0.142821258346653,0.470404865623323,"priA"
-4.87496169881818,0.0985687318274053,0.411055660149644,"priA"
-5.0003746003961,0.116660021764742,0.436482776838379,"priA"
-4.87495885944386,0.0985685679870862,0.411055637909572,"priA"
-4.79618492550932,0.0912521174999828,0.400961550245359,"priA"
-4.79618417930342,0.0912521087514777,0.400961547484542,"priA"
-4.87496158220963,0.0985687243729088,0.411055654437252,"priA"
-5.0003740815184,0.116659944699362,0.436482735039239,"priA"
-4.70221228175094,0.0839512617576327,0.390682366392743,"priA"
-4.87496260035535,0.0985687891972913,0.4110556606489,"priA"
-5.08474436717009,0.135186137607179,0.461102972736412,"priA"
-5.0471074540131,0.124107344016206,0.446053230245322,"priA"
-5.08474485145857,0.13518619467772,0.461103045252627,"priA"
-4.79618418988194,0.0912521010427145,0.400961598640218,"priA"
-5.04710795127042,0.124107416245392,0.446053285278642,"priA"
-4.94172803078609,0.105909513363167,0.420980847498013,"priA"
-4.94635568021065,0.109262004684502,0.426779929542059,"priA"
-5.11874612522892,0.142821312416275,0.470404967908552,"priA"
-5.11874659150757,0.142821199157707,0.47040480443475,"priA"
-5.08474406977908,0.135186156289482,0.461102940828225,"priA"
-5.00037582096753,0.116660158805441,0.436482791536368,"priA"
-5.08474467994548,0.135186177339144,0.46110300292461,"priA"
-5.08474461539762,0.135186161099349,0.461102998084319,"priA"
-5.04710756099376,0.124107392764507,0.446053265578991,"priA"
-5.000374055546,0.116659973242654,0.436482695153836,"priA"
-4.87496195785651,0.0985687631296806,0.411055672320829,"priA"
-5.00037444246978,0.116660055274134,0.436482727374134,"priA"
-5.0003762525417,0.116659810514192,0.436481931985007,"priA"
-5.0471084457435,0.124107437227937,0.446053300264332,"priA"
-5.16820300775673,0.16230910187554,0.494246142564288,"priA"
-4.94635666241188,0.109262089770605,0.426779902414593,"priA"
